23:22:24 | DEBUG | Cloning into '/workspace'...
23:22:24 | DEBUG | HEAD is now at 8104722 Fix Timeweb production build: move build tooling to dependencies
23:22:24 | DEBUG | 
23:22:24 | DEBUG | 
23:22:24 | DEBUG | 
23:22:24 | DEBUG | state without impacting any branches by switching back to a branch.
23:22:24 | DEBUG | changes and commit them, and you can discard any commits you make in this
23:22:24 | DEBUG | Note: switching to '8104722b2b36b99bf46c23b59d8a04c72bf5950a'.
23:22:24 | DEBUG | You are in 'detached HEAD' state. You can look around, make experimental
23:22:24 | DEBUG | Turn off this advice by setting config variable advice.detachedHead to false
23:22:24 | DEBUG | 
23:22:24 | DEBUG | 
23:22:24 | DEBUG | 
23:22:24 | DEBUG | 
23:22:24 | DEBUG | Or undo this operation with:
23:22:24 | DEBUG | If you want to create a new branch to retain commits you create, you may
23:22:24 | DEBUG | do so (now or later) by using -c with the switch command. Example:
23:22:24 | DEBUG |   git switch -
23:22:24 | DEBUG |   git switch -c <new-branch-name>
23:22:29 | DEBUG | 
23:22:29 | INFO | Build started
23:22:29 | DEBUG | #5 DONE 0.4s
23:22:29 | DEBUG | #6 0.213 Get:1 http://deb.debian.org/debian bookworm InRelease [151 kB]
23:22:29 | DEBUG | #4 [1/7] FROM docker.io/library/node:20-slim@sha256:2cf067cfed83d5ea958367df9f966191a942351a2df77d6f0193e162b5febfc0
23:22:29 | DEBUG | 
23:22:29 | DEBUG | #6 0.717 Get:6 http://deb.debian.org/debian-security bookworm-security/main amd64 Packages [312 kB]
23:22:29 | DEBUG | #1 transferring dockerfile: 1.94kB done
23:22:29 | DEBUG | #3 transferring context: 2B done
23:22:29 | DEBUG | #6 0.717 Get:5 http://deb.debian.org/debian bookworm-updates/main amd64 Packages [6924 B]
23:22:29 | DEBUG | #1 [internal] load build definition from Dockerfile
23:22:29 | DEBUG | #1 DONE 0.0s
23:22:29 | DEBUG | 
23:22:29 | DEBUG | #3 [internal] load .dockerignore
23:22:29 | DEBUG | 
23:22:29 | DEBUG | #5 transferring context: 28.57MB 0.4s done
23:22:29 | DEBUG | #6 0.374 Get:3 http://deb.debian.org/debian-security bookworm-security InRelease [48.0 kB]
23:22:29 | DEBUG | 
23:22:29 | DEBUG | #1 WARN: Empty continuation line found in: RUN DEBIAN_FRONTEND=noninteractive apt-get update && apt-get install -y --no-install-recommends     curl     && rm -rf /var/lib/apt/lists/*
23:22:29 | DEBUG | #6 1.946 Fetched 9363 kB in 2s (5136 kB/s)
23:22:29 | DEBUG | #4 DONE 0.0s
23:22:29 | DEBUG | #2 DONE 0.5s
23:22:29 | DEBUG | #6 [2/7] RUN DEBIAN_FRONTEND=noninteractive apt-get update && apt-get install -y --no-install-recommends     curl     && rm -rf /var/lib/apt/lists/*
23:22:29 | DEBUG | #4 [1/7] FROM docker.io/library/node:20-slim@sha256:2cf067cfed83d5ea958367df9f966191a942351a2df77d6f0193e162b5febfc0
23:22:29 | DEBUG | #5 [internal] load build context
23:22:29 | DEBUG | #6 0.460 Get:4 http://deb.debian.org/debian bookworm/main amd64 Packages [8790 kB]
23:22:29 | DEBUG | #2 [internal] load metadata for docker.io/library/node:20-slim
23:22:29 | DEBUG | #3 DONE 0.0s
23:22:29 | DEBUG | #4 resolve docker.io/library/node:20-slim@sha256:2cf067cfed83d5ea958367df9f966191a942351a2df77d6f0193e162b5febfc0 done
23:22:29 | DEBUG | #4 CACHED
23:22:29 | DEBUG | #6 0.330 Get:2 http://deb.debian.org/debian bookworm-updates InRelease [55.4 kB]
23:22:29 | DEBUG | 
23:22:29 | DEBUG | #6 1.946 Reading package lists...
23:22:30 | DEBUG | #6 2.673 Reading package lists...
23:22:30 | DEBUG | #6 3.520 Building dependency tree...
23:22:30 | DEBUG | #6 3.738 Reading state information...
23:22:30 | DEBUG | #6 3.983   libbrotli1 libcurl4 libgssapi-krb5-2 libk5crypto3 libkeyutils1 libkrb5-3
23:22:30 | DEBUG | #6 3.983 The following additional packages will be installed:
23:22:30 | DEBUG | #6 3.986   ca-certificates krb5-locales libldap-common publicsuffix libsasl2-modules
23:22:30 | DEBUG | #6 4.079   libkrb5-3 libkrb5support0 libldap-2.5-0 libnghttp2-14 libpsl5 librtmp1
23:22:30 | DEBUG | #6 4.170 Need to get 4240 kB of archives.
23:22:30 | DEBUG | #6 3.986 Suggested packages:
23:22:30 | DEBUG | #6 3.986   krb5-doc krb5-user
23:22:30 | DEBUG | #6 4.079   curl libbrotli1 libcurl4 libgssapi-krb5-2 libk5crypto3 libkeyutils1
23:22:30 | DEBUG | #6 4.170 After this operation, 12.0 MB of additional disk space will be used.
23:22:30 | DEBUG | #6 4.170 0 upgraded, 16 newly installed, 0 to remove and 12 not upgraded.
23:22:30 | DEBUG | #6 3.986 Recommended packages:
23:22:30 | DEBUG | #6 4.170 Get:1 http://deb.debian.org/debian bookworm/main amd64 libbrotli1 amd64 1.0.9-2+b6 [275 kB]
23:22:30 | DEBUG | #6 3.983   libkrb5support0 libldap-2.5-0 libnghttp2-14 libpsl5 librtmp1 libsasl2-2
23:22:30 | DEBUG | #6 4.080   libsasl2-2 libsasl2-modules-db libssh2-1 libssl3
23:22:30 | DEBUG | #6 3.984   libsasl2-modules-db libssh2-1 libssl3
