18:50:31 | DEBUG | #6 4.734 Get:5 http://deb.debian.org/debian bookworm/main amd64 libssl3 amd64 3.0.20-1~deb12u1 [2034 kB]
18:50:31 | DEBUG | #6 4.894 Get:14 http://deb.debian.org/debian bookworm/main amd64 libssh2-1 amd64 1.10.0-3+b1 [179 kB]
18:50:31 | DEBUG | #6 4.893 Get:12 http://deb.debian.org/debian bookworm/main amd64 libpsl5 amd64 0.21.2-1 [58.7 kB]
18:50:31 | DEBUG | #6 4.893 Get:11 http://deb.debian.org/debian-security bookworm-security/main amd64 libnghttp2-14 amd64 1.52.0-1+deb12u3 [72.4 kB]
18:50:31 | DEBUG | #6 4.883 Get:10 http://deb.debian.org/debian bookworm/main amd64 libldap-2.5-0 amd64 2.5.13+dfsg-5 [183 kB]
18:50:31 | DEBUG | #6 4.872 Get:9 http://deb.debian.org/debian bookworm/main amd64 libsasl2-2 amd64 2.1.28+dfsg-10 [59.7 kB]
18:50:31 | DEBUG | #6 4.927 Get:16 http://deb.debian.org/debian bookworm/main amd64 curl amd64 7.88.1-10+deb12u14 [316 kB]
18:50:31 | DEBUG | #6 4.894 Get:13 http://deb.debian.org/debian bookworm/main amd64 librtmp1 amd64 2.4+20151223.gitfa8646d.1-2+b2 [60.8 kB]
18:50:31 | DEBUG | #6 4.923 Get:15 http://deb.debian.org/debian bookworm/main amd64 libcurl4 amd64 7.88.1-10+deb12u14 [392 kB]
18:50:32 | DEBUG | #6 5.512 debconf: delaying package configuration, since apt-utils is not installed
18:50:32 | DEBUG | #6 5.708 Fetched 4240 kB in 1s (7420 kB/s)
18:50:33 | DEBUG | #6 6.495 Selecting previously unselected package libbrotli1:amd64.
18:50:33 | DEBUG | #6 6.513 Preparing to unpack .../00-libbrotli1_1.0.9-2+b6_amd64.deb ...
18:50:33 | DEBUG | #6 6.495 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 6096 files and directories currently installed.)
18:50:33 | DEBUG | #6 6.544 Unpacking libbrotli1:amd64 (1.0.9-2+b6) ...
18:50:33 | DEBUG | #6 6.890 Selecting previously unselected package libkrb5support0:amd64.
18:50:33 | DEBUG | #6 6.926 Unpacking libkrb5support0:amd64 (1.20.1-2+deb12u5) ...
18:50:33 | DEBUG | #6 6.891 Preparing to unpack .../01-libkrb5support0_1.20.1-2+deb12u5_amd64.deb ...
18:50:33 | DEBUG | #6 7.094 Selecting previously unselected package libk5crypto3:amd64.
18:50:33 | DEBUG | #6 7.094 Preparing to unpack .../02-libk5crypto3_1.20.1-2+deb12u5_amd64.deb ...
18:50:33 | DEBUG | #6 7.107 Unpacking libk5crypto3:amd64 (1.20.1-2+deb12u5) ...
18:50:34 | DEBUG | #6 7.629 Selecting previously unselected package libkeyutils1:amd64.
18:50:34 | DEBUG | #6 7.630 Preparing to unpack .../03-libkeyutils1_1.6.3-2_amd64.deb ...
18:50:34 | DEBUG | #6 7.808 Unpacking libkeyutils1:amd64 (1.6.3-2) ...
18:50:34 | DEBUG | #6 7.915 Selecting previously unselected package libssl3:amd64.
18:50:34 | DEBUG | #6 7.920 Unpacking libssl3:amd64 (3.0.20-1~deb12u1) ...
18:50:34 | DEBUG | #6 7.916 Preparing to unpack .../04-libssl3_3.0.20-1~deb12u1_amd64.deb ...
18:50:34 | DEBUG | #6 8.230 Selecting previously unselected package libkrb5-3:amd64.
18:50:35 | DEBUG | #6 8.240 Unpacking libkrb5-3:amd64 (1.20.1-2+deb12u5) ...
18:50:35 | DEBUG | #6 8.232 Preparing to unpack .../05-libkrb5-3_1.20.1-2+deb12u5_amd64.deb ...
18:50:35 | DEBUG | #6 8.459 Selecting previously unselected package libgssapi-krb5-2:amd64.
18:50:35 | DEBUG | #6 8.564 Unpacking libsasl2-modules-db:amd64 (2.1.28+dfsg-10) ...
18:50:35 | DEBUG | #6 8.461 Preparing to unpack .../06-libgssapi-krb5-2_1.20.1-2+deb12u5_amd64.deb ...
18:50:35 | DEBUG | #6 8.551 Selecting previously unselected package libsasl2-modules-db:amd64.
18:50:35 | DEBUG | #6 8.552 Preparing to unpack .../07-libsasl2-modules-db_2.1.28+dfsg-10_amd64.deb ...
18:50:35 | DEBUG | #6 8.473 Unpacking libgssapi-krb5-2:amd64 (1.20.1-2+deb12u5) ...
18:50:35 | DEBUG | #6 8.761 Preparing to unpack .../09-libldap-2.5-0_2.5.13+dfsg-5_amd64.deb ...
18:50:35 | DEBUG | #6 8.761 Selecting previously unselected package libldap-2.5-0:amd64.
18:50:35 | DEBUG | #6 8.654 Unpacking libsasl2-2:amd64 (2.1.28+dfsg-10) ...
18:50:35 | DEBUG | #6 8.644 Preparing to unpack .../08-libsasl2-2_2.1.28+dfsg-10_amd64.deb ...
18:50:35 | DEBUG | #6 8.643 Selecting previously unselected package libsasl2-2:amd64.
18:50:35 | DEBUG | #6 8.860 Preparing to unpack .../10-libnghttp2-14_1.52.0-1+deb12u3_amd64.deb ...
18:50:35 | DEBUG | #6 8.765 Unpacking libldap-2.5-0:amd64 (2.5.13+dfsg-5) ...
18:50:35 | DEBUG | #6 8.858 Selecting previously unselected package libnghttp2-14:amd64.
18:50:35 | DEBUG | #6 8.864 Unpacking libnghttp2-14:amd64 (1.52.0-1+deb12u3) ...
18:50:36 | DEBUG | #6 10.05 Setting up libssh2-1:amd64 (1.10.0-3+b1) ...
18:50:36 | DEBUG | #6 10.02 Setting up libsasl2-2:amd64 (2.1.28+dfsg-10) ...
18:50:36 | DEBUG | #6 10.07 Setting up libkrb5-3:amd64 (1.20.1-2+deb12u5) ...
18:50:36 | DEBUG | #6 10.12 Setting up libldap-2.5-0:amd64 (2.5.13+dfsg-5) ...
18:50:36 | DEBUG | #6 10.23 Setting up libcurl4:amd64 (7.88.1-10+deb12u14) ...
18:50:36 | DEBUG | #6 10.15 Setting up libgssapi-krb5-2:amd64 (1.20.1-2+deb12u5) ...
18:50:37 | DEBUG | #6 10.26 Setting up curl (7.88.1-10+deb12u14) ...
18:50:37 | DEBUG | #6 10.29 Processing triggers for libc-bin (2.36-9+deb12u13) ...
18:50:37 | DEBUG | #6 DONE 10.9s
18:50:37 | DEBUG | 
18:50:37 | DEBUG | #7 [3/7] RUN groupadd --gid 2000 app && useradd --uid 2000 --gid 2000 -m -s /bin/bash app
18:50:39 | DEBUG | #7 DONE 1.5s
18:50:39 | DEBUG | #8 [4/7] WORKDIR /app
18:50:39 | DEBUG | 
18:50:39 | DEBUG | #8 DONE 0.2s
18:50:39 | DEBUG | 
18:50:39 | DEBUG | #9 [5/7] COPY --chown=app:app . .
18:50:39 | DEBUG | #9 DONE 0.5s
18:50:39 | DEBUG | #10 [6/7] RUN if [ -f yarn.lock ]; then   corepack enable;   if [ "$(yarn --version | cut -d. -f1)" = "1" ]; then     yarn install --check-files;   else     yarn install --immutable;   fi; elif [ -f pnpm-lock.yaml ]; then   corepack enable && pnpm install; elif [ -f package-lock.json ]; then   npm ci --verbose; elif [ -f package.json ]; then   npm install --verbose; else   echo "No package.json found - skip installing dependencies"; fi
18:50:39 | DEBUG | 
18:50:40 | DEBUG | #10 0.556 npm verbose cli /usr/local/bin/node /usr/local/bin/npm
18:50:40 | DEBUG | #10 0.556 npm info using npm@10.8.2
18:50:40 | DEBUG | #10 0.561 npm verbose logfile logs-max:10 dir:/root/.npm/_logs/2026-06-01T15_50_40_158Z-
18:50:40 | DEBUG | #10 0.561 npm verbose title npm ci
18:50:40 | DEBUG | #10 0.561 npm verbose argv "ci" "--loglevel" "verbose"
18:50:40 | DEBUG | #10 0.563 npm verbose logfile /root/.npm/_logs/2026-06-01T15_50_40_158Z-debug-0.log
18:50:40 | DEBUG | #10 0.556 npm info using node@v20.20.2
18:50:41 | INFO | #10 2.069 npm verbose reify failed optional dependency /app/node_modules/fsevents
18:50:41 | DEBUG | #10 2.328 npm http fetch GET 200 https://registry.npmjs.org/npm 1197ms
18:50:43 | DEBUG | #10 4.135 npm http fetch POST 200 https://registry.npmjs.org/-/npm/v1/security/advisories/bulk 2157ms
18:50:44 | DEBUG | #10 4.656 npm http fetch GET 200 https://registry.npmjs.org/which/-/which-2.0.2.tgz 2184ms (cache miss)
18:50:44 | DEBUG | #10 4.776 npm http fetch GET 200 https://registry.npmjs.org/wildcard/-/wildcard-1.1.2.tgz 2307ms (cache miss)
18:50:44 | DEBUG | #10 4.742 npm http fetch GET 200 https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz 2276ms (cache miss)
18:50:44 | DEBUG | #10 4.864 npm http fetch GET 200 https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-7.0.0.tgz 2403ms (cache miss)
18:50:44 | DEBUG | #10 4.820 npm http fetch GET 200 https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-8.1.0.tgz 2354ms (cache miss)
18:50:44 | DEBUG | #10 4.863 npm http fetch GET 200 https://registry.npmjs.org/word/-/word-0.3.0.tgz 2399ms (cache miss)
18:50:44 | DEBUG | #10 4.952 npm http fetch GET 200 https://registry.npmjs.org/xtend/-/xtend-4.0.2.tgz 2495ms (cache miss)
18:50:44 | DEBUG | #10 4.858 npm http fetch GET 200 https://registry.npmjs.org/webidl-conversions/-/webidl-conversions-3.0.1.tgz 2385ms (cache miss)
18:50:44 | DEBUG | #10 4.826 npm http fetch GET 200 https://registry.npmjs.org/yocto-queue/-/yocto-queue-0.1.0.tgz 2369ms (cache miss)
18:50:44 | DEBUG | #10 5.032 npm http fetch GET 200 https://registry.npmjs.org/vary/-/vary-1.1.2.tgz 2554ms (cache miss)
18:50:44 | DEBUG | #10 5.027 npm http fetch GET 200 https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz 2535ms (cache miss)
18:50:44 | DEBUG | #10 5.030 npm http fetch GET 200 https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz 2547ms (cache miss)
18:50:44 | DEBUG | #10 5.143 npm http fetch GET 200 https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz 2661ms (cache miss)
18:50:44 | DEBUG | #10 5.193 npm http fetch GET 200 https://registry.npmjs.org/strnum/-/strnum-1.1.2.tgz 2621ms (cache miss)
18:50:44 | DEBUG | #10 5.193 npm http fetch GET 200 https://registry.npmjs.org/thenify-all/-/thenify-all-1.6.0.tgz 2637ms (cache miss)
18:50:44 | DEBUG | #10 5.242 npm http fetch GET 200 https://registry.npmjs.org/uid-safe/-/uid-safe-2.1.5.tgz 2723ms (cache miss)
18:50:44 | DEBUG | #10 5.193 npm http fetch GET 200 https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz 2648ms (cache miss)
18:50:44 | DEBUG | #10 5.244 npm http fetch GET 200 https://registry.npmjs.org/teeny-request/-/teeny-request-9.0.0.tgz 2685ms (cache miss)
18:50:44 | DEBUG | #10 5.144 npm http fetch GET 200 https://registry.npmjs.org/tw-animate-css/-/tw-animate-css-1.2.5.tgz 2606ms (cache miss)
18:50:45 | DEBUG | #10 5.295 npm http fetch GET 200 https://registry.npmjs.org/thenify/-/thenify-3.3.1.tgz 2732ms (cache miss)
18:50:45 | DEBUG | #10 5.296 npm http fetch GET 200 https://registry.npmjs.org/supports-preserve-symlinks-flag/-/supports-preserve-symlinks-flag-1.0.0.tgz 2729ms (cache miss)
